//ID	Name	Not Life Skill?	Class Requirement	Left Hand Requirement	Right Hand Requirement	Armor Requirement	Conch Usage	Skill Phase	Skill Type	Useful/Harmful	Learning Level	Prerequisite	Skill Points Consumption	Discharged Status	Apply Point	Cast Range	Process Target	Attack Mode	Angle	Radius	Region Shape	Prophase Management Formula	Add Surface Formula	SP Formula	Durability Consumption Formula	Top-up Consumption Formula	Region Formula	Discharge Phase Formula	Effect Phase Formula	Positive Effect Formula	Opposing Effect Formula	Bind Status ID Can Removed Manually	Self Parameter	Self Effect	Consumable	Duration	Target Parameter	Splash Parameter	Duration on Target	Splash Persists Effect	Morph ID	Summon ID	Discharge Duration	Repeated Discharge Duration	Damage Effect	Play Effect	Action	Keyframe	Attack Sound Effect	Character Dummy	Character Effect	Base Standard Value	Item Dummy	Item Effect	Item Effect 2	Path of Flight Keyframe	Character Dummy	Item Dummy 2	Path of Flight Effect	Path of Flight Speed	Attacked Sound Effect	Dummy	Character Attacked Effect	Effect Duration Point	Surface Attacked Effect	Water Surface Effect	Icon	Play Count	Command	Description	Effect	Consumption
23	#T_SKILLINFO_TXT_23#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	5	2	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	128,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	151	-1	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_23#	#T_SKILLINFO_TXT_F_23#	#T_SKILLINFO_TXT_U_23#
24	#T_SKILLINFO_TXT_24#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	5	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11,0,0,0,0,0,0,0,0,0	-1	128	2,0	148,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	152	2	153	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_24#	#T_SKILLINFO_TXT_F_24#	#T_SKILLINFO_TXT_U_24#
25	#T_SKILLINFO_TXT_25#	1	-1,10;-2,-2;-2,-2;-2,-2	1,0;1,11;1,29;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,0;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	100	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	118	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	119	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_25#	#T_SKILLINFO_TXT_F_25#	#T_SKILLINFO_TXT_U_25#
26	#T_SKILLINFO_TXT_26#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	800	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	117	2	130	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_26#	#T_SKILLINFO_TXT_F_26#	#T_SKILLINFO_TXT_U_26#
27	#T_SKILLINFO_TXT_27#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	3	0	0	-1	-1,-1;-2,-2;-2,-2	1	2	3	1000	4	2	360	0	4	0	0	0	0	0	SkillArea_Circle_Paodan	0	Skill_Paodan_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	2	1	7,0,0,0,0,0,0,0,0,0	-1	146	2,0	284,0	0,0	-1	0,0	0,0	-1	2	-1	1049	1600	147	-1	0	0	316	315	0	0	0,0	#T_SKILLINFO_TXT_D_27#	#T_SKILLINFO_TXT_F_27#	#T_SKILLINFO_TXT_U_27#
28	#T_SKILLINFO_TXT_28#	1	-1,10;-2,-2;-2,-2;-2,-2	1,0;1,11;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	150	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	124	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_28#	#T_SKILLINFO_TXT_F_28#	#T_SKILLINFO_TXT_U_28#
29	#T_SKILLINFO_TXT_29#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	200	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	126	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_29#	#T_SKILLINFO_TXT_F_29#	#T_SKILLINFO_TXT_U_29#
30	#T_SKILLINFO_TXT_30#	1	-1,10;-2,-2;-2,-2;-2,-2	1,3;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	900	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	7,8,9,0,0,0,0,0,0,0	0	128	-1,0	0,0	0,0	-1	0,0	0,0	0	6	-1	1022	4000	-1	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_30#	#T_SKILLINFO_TXT_F_30#	#T_SKILLINFO_TXT_U_30#
31	#T_SKILLINFO_TXT_31#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,4;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	700	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	7,8,9,0,0,0,0,0,0,0	0	130	-1,0	0,0	0,0	-1	0,0	0,0	0	-1	1	1015	4000	-1	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_31#	#T_SKILLINFO_TXT_F_31#	#T_SKILLINFO_TXT_U_31#
32	#T_SKILLINFO_TXT_32#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,5;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	200	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	136	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_32#	#T_SKILLINFO_TXT_F_32#	#T_SKILLINFO_TXT_U_32#
33	#T_SKILLINFO_TXT_33#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,6;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	100	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	138	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_33#	#T_SKILLINFO_TXT_F_33#	#T_SKILLINFO_TXT_U_33#
34	#T_SKILLINFO_TXT_34#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,7;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	100	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	134	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_34#	#T_SKILLINFO_TXT_F_34#	#T_SKILLINFO_TXT_U_34#
35	#T_SKILLINFO_TXT_35#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,8;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	200	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	140	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_35#	#T_SKILLINFO_TXT_F_35#	#T_SKILLINFO_TXT_U_35#
36	#T_SKILLINFO_TXT_36#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,9;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	900	4	1	0	0	0	0	0	0	0	0	0	0	Skill_lackart_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	7,8,9,0,0,0,0,0,0,0	0	128	-1,0	0,0	0,0	-1	0,0	0,0	0	6	-1	1015	4000	-1	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_36#	#T_SKILLINFO_TXT_F_36#	#T_SKILLINFO_TXT_U_36#
37	#T_SKILLINFO_TXT_37#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,10;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	150	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	144	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_37#	#T_SKILLINFO_TXT_F_37#	#T_SKILLINFO_TXT_U_37#
38	#T_SKILLINFO_TXT_38#	1	-1,10;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	200	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	150	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_38#	#T_SKILLINFO_TXT_F_38#	#T_SKILLINFO_TXT_U_38#
39	#T_SKILLINFO_TXT_39#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	1	-1	-1,-1;-2,-2;-2,-2	1	2	1	1500	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	land.tga	0	3,4	#T_SKILLINFO_TXT_D_39#	#T_SKILLINFO_TXT_F_39#	#T_SKILLINFO_TXT_U_39#
40	#T_SKILLINFO_TXT_40#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	1	-1	-1,-1;-2,-2;-2,-2	1	1	2	1500	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	ship.tga	0	1,2	#T_SKILLINFO_TXT_D_40#	#T_SKILLINFO_TXT_F_40#	#T_SKILLINFO_TXT_U_40#
42	#T_SKILLINFO_TXT_42#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	-1	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	500	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	-1	151	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	1024	1600	-1	2	226	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_42#	#T_SKILLINFO_TXT_F_42#	#T_SKILLINFO_TXT_U_42#
43	#T_SKILLINFO_TXT_43#	1	1,10;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	1	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Jfz_Use	Skill_Jfz_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0011.tga	0	0,0	#T_SKILLINFO_TXT_D_43#	#T_SKILLINFO_TXT_F_43#	#T_SKILLINFO_TXT_U_43#
44	#T_SKILLINFO_TXT_44#	1	2,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,4;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	1	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Qxyj_Use	Skill_Qxyj_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0038.tga	0	0,0	#T_SKILLINFO_TXT_D_44#	#T_SKILLINFO_TXT_F_44#	#T_SKILLINFO_TXT_U_44#
45	#T_SKILLINFO_TXT_45#	1	6,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,0;1,9;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	1	1	-1	-1,-1;-2,-2;-2,-2	1	1	1	600	2	1	0	0	0	0	0	SkillSp_Tsqy	0	0	0	0	Skill_Tsqy_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Tsqy	0	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	1	150,0	0,0	-1	-1	-1	0	0	-1	-1	164	0	0	0	s0061.tga	0	0,0	#T_SKILLINFO_TXT_D_45#	#T_SKILLINFO_TXT_F_45#	#T_SKILLINFO_TXT_U_45#
46	#T_SKILLINFO_TXT_46#	1	1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Smyb_Use	Skill_Smyb_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0003.tga	0	0,0	#T_SKILLINFO_TXT_D_46#	#T_SKILLINFO_TXT_F_46#	#T_SKILLINFO_TXT_U_46#
47	#T_SKILLINFO_TXT_47#	1	1,10;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	4	1	0	0	0	0	0	SkillSp_Gz	0	0	0	0	Skill_Gz_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	1	122,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0015.tga	0	0,0	#T_SKILLINFO_TXT_D_47#	#T_SKILLINFO_TXT_F_47#	#T_SKILLINFO_TXT_U_47#
48	#T_SKILLINFO_TXT_48#	1	1,10;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	4	1	0	0	0	0	0	SkillSp_Jd	0	0	0	0	Skill_Jd_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Jd	0	1	11,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	1	126,0	0,0	-1	-1	-1	0	0	-1	-1	128	0	0	0	s0019.tga	0	0,0	#T_SKILLINFO_TXT_D_48#	#T_SKILLINFO_TXT_F_48#	#T_SKILLINFO_TXT_U_48#
49	#T_SKILLINFO_TXT_49#	1	1,10;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	4	1	0	0	0	0	0	SkillSp_Cm	0	0	0	0	Skill_Cm_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Zjcm	0	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	1	126,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0020.tga	0	0,0	#T_SKILLINFO_TXT_D_49#	#T_SKILLINFO_TXT_F_49#	#T_SKILLINFO_TXT_U_49#
50	#T_SKILLINFO_TXT_50#	1	1,10;-2,-2;-2,-2;-2,-2	1,11;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	1	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Zhzd_Use	Skill_Zhzd_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0022.tga	0	0,0	#T_SKILLINFO_TXT_D_50#	#T_SKILLINFO_TXT_F_50#	#T_SKILLINFO_TXT_U_50#
51	#T_SKILLINFO_TXT_51#	1	1,10;-2,-2;-2,-2;-2,-2	1,11;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	1	1	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	SkillSp_Bshd	0	0	0	0	Skill_Bshd_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Bshd	0	1	7,0,0,0,0,0,0,0,0,0	0	11	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	129	0	0	0	s0024.tga	0	0,0	#T_SKILLINFO_TXT_D_51#	#T_SKILLINFO_TXT_F_51#	#T_SKILLINFO_TXT_U_51#
52	#T_SKILLINFO_TXT_52#	1	2,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,4;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	1	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Jlhy_Use	Skill_Jlhy_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0052.tga	0	0,0	#T_SKILLINFO_TXT_D_52#	#T_SKILLINFO_TXT_F_52#	#T_SKILLINFO_TXT_U_52#
53	#T_SKILLINFO_TXT_53#	1	2,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,4;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	1	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Rdgj_Use	Skill_Rdgj_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0040.tga	0	0,0	#T_SKILLINFO_TXT_D_53#	#T_SKILLINFO_TXT_F_53#	#T_SKILLINFO_TXT_U_53#
